0.999814	0.00667215	0.00714654	0.0166496	-0.000239428	-0.00904316	-0.010251	0.0224018	
0.999779	0.00683171	0.00776841	0.0183321	-0.000295922	-0.0102783	-0.0118245	0.0249798	
0.999751	0.00673079	0.0080867	0.0196871	-0.000352332	-0.0108208	-0.0130665	0.0269588	
0.999706	0.0068343	0.00841794	0.0216834	-0.00047855	-0.0119942	-0.0148921	0.0316252	
0.999674	0.00653867	0.00871788	0.0231006	-0.000545156	-0.0130035	-0.0167873	0.0336075	
0.999635	0.00605408	0.00851916	0.0249318	-0.00067518	-0.0136168	-0.0186794	0.0367603	
0.999601	0.00509361	0.00821012	0.0265462	-0.000809619	-0.0144711	-0.020722	0.0396718	
0.999581	0.00424513	0.00791095	0.0275249	-0.000956377	-0.0149591	-0.0221105	0.0433933	
0.999564	0.00267592	0.00729063	0.0285039	-0.00108298	-0.0154786	-0.0243823	0.045667	
0.999553	0.00104712	0.00655378	0.0291609	-0.00123336	-0.0155956	-0.0259128	0.0486598	
0.999534	5.32899e-05	0.00569114	0.02998	-0.00134564	-0.0154478	-0.0271115	0.0500378	
0.999525	-0.00253058	0.00436404	0.0303961	-0.00150339	-0.0150983	-0.0293862	0.0523984	
0.999518	-0.00466351	0.00325847	0.0305045	-0.00165966	-0.0150537	-0.0309578	0.0553864	
0.999503	-0.00701818	0.00175882	0.0306795	-0.00181192	-0.0147888	-0.0328891	0.0575327	
0.999478	-0.0091924	0.000458275	0.0309818	-0.00192897	-0.0143744	-0.034787	0.0584784	
0.999429	-0.0128394	-0.00179842	0.0312163	-0.00218924	-0.0141677	-0.037013	0.0621315	
0.999393	-0.0144765	-0.00307185	0.0315422	-0.00229122	-0.0135492	-0.0385878	0.0626192	
0.999344	-0.0171984	-0.00454631	0.0315305	-0.00247076	-0.0135867	-0.0404477	0.0650667	
0.999233	-0.0213037	-0.00745938	0.0319979	-0.00279046	-0.0129818	-0.0436884	0.0683128	
0.999172	-0.0232204	-0.00883083	0.0322112	-0.00297573	-0.012986	-0.0449635	0.0706171	
0.999046	-0.0263183	-0.01108	0.0330467	-0.00326719	-0.0130749	-0.0481041	0.0722301	
0.998961	-0.0285423	-0.0123573	0.0333156	-0.00352155	-0.0138903	-0.0493161	0.0754008	
0.99883	-0.0310078	-0.0144977	0.0341717	-0.00385566	-0.0145588	-0.0520935	0.0773878	
0.998676	-0.0335937	-0.0166008	0.0352468	-0.00424663	-0.0156095	-0.0544318	0.0798091	
0.998552	-0.0354479	-0.0184544	0.0360165	-0.00459768	-0.0169545	-0.0561228	0.0820266	
0.99839	-0.037636	-0.0204242	0.0371872	-0.00498625	-0.0183897	-0.0585267	0.0831132	
0.998201	-0.0401258	-0.0228595	0.0382269	-0.00540388	-0.0197621	-0.0607618	0.0840301	
0.998094	-0.0411633	-0.0243507	0.0390103	-0.00569236	-0.0209453	-0.0618708	0.0849192	
0.998013	-0.0422424	-0.0251927	0.0393974	-0.00586019	-0.0216817	-0.0627516	0.0850759	
0.997717	-0.0454017	-0.0288441	0.0408327	-0.00652422	-0.0245448	-0.0651264	0.0861184	
0.997294	-0.0495393	-0.033596	0.0426844	-0.00737395	-0.0283399	-0.0683152	0.0856271	
0.997039	-0.0515358	-0.0364808	0.0438953	-0.00788322	-0.0302326	-0.0696434	0.085685	
0.996679	-0.0542914	-0.0402776	0.045406	-0.0085526	-0.03266	-0.0704616	0.0861784	
0.996198	-0.0575709	-0.0453226	0.0471336	-0.00935437	-0.0354988	-0.0728571	0.084293	
0.995853	-0.0593712	-0.0490614	0.0484274	-0.0099738	-0.0377172	-0.0733569	0.0845417	
0.995128	-0.0660993	-0.0580683	0.0444789	-0.0107453	-0.0396335	-0.0749624	0.0836404	
0.994457	-0.0682916	-0.0648545	0.0467531	-0.0117238	-0.0420111	-0.0752	0.0836901	
0.993362	-0.0719008	-0.0758845	0.0479911	-0.0129305	-0.0433445	-0.0759578	0.0826024	
0.992407	-0.0741534	-0.0841947	0.0504066	-0.0140292	-0.0454657	-0.0766995	0.0812099	
0.991344	-0.0758753	-0.093069	0.0530826	-0.01517	-0.0478125	-0.0765976	0.0806676	
0.990089	-0.0772011	-0.103329	0.0555668	-0.0164147	-0.0503702	-0.0764332	0.0803636	
0.989289	-0.0777882	-0.10927	0.0575944	-0.0172389	-0.0524967	-0.0765283	0.0800134	
0.987866	-0.0787366	-0.119672	0.0599972	-0.0184425	-0.055076	-0.0761828	0.0794247	
0.98642	-0.0795078	-0.129284	0.062762	-0.0195483	-0.0570681	-0.0757816	0.0788396	
0.985097	-0.0800598	-0.137497	0.0653341	-0.0205423	-0.0589951	-0.0756573	0.0782196	
0.983377	-0.0806351	-0.147786	0.0680231	-0.0217089	-0.0611768	-0.0755015	0.077282	
0.981461	-0.0808063	-0.158461	0.0713839	-0.0228843	-0.0631138	-0.0747829	0.0771856	
0.979914	-0.0808298	-0.166326	0.0746395	-0.0238576	-0.0651199	-0.0741544	0.0774517	
0.977882	-0.0810343	-0.1766	0.0774125	-0.0249696	-0.0668941	-0.0739079	0.0767903	
0.975814	-0.0809215	-0.186379	0.0806336	-0.0260394	-0.0689047	-0.0733713	0.076381	
0.974364	-0.0810518	-0.192924	0.0826198	-0.0268497	-0.0708833	-0.0735095	0.0754591	
0.972127	-0.0809918	-0.202573	0.0858663	-0.0279223	-0.0731843	-0.0729225	0.0750539	
0.970934	-0.0809059	-0.207732	0.0871131	-0.028661	-0.0756392	-0.0732215	0.0745911	
0.969712	-0.0806344	-0.212667	0.0890478	-0.0292871	-0.0778232	-0.0726237	0.0750174	
0.968169	-0.0806695	-0.218802	0.0909268	-0.0301055	-0.0811053	-0.0726816	0.0737033	
0.966572	-0.0803706	-0.225095	0.0927946	-0.0309501	-0.0848107	-0.0723938	0.0733207	
0.965718	-0.0802194	-0.228321	0.0939305	-0.0315197	-0.0880356	-0.072351	0.0730084	
0.964992	-0.0804522	-0.231042	0.0945372	-0.0319633	-0.090807	-0.0724102	0.0720237	
0.964469	-0.0803341	-0.232949	0.0952964	-0.0322918	-0.0932515	-0.0720381	0.0721111	
0.963841	-0.0803328	-0.235134	0.096272	-0.0326554	-0.0960472	-0.0716223	0.0718594	
0.963337	-0.0802756	-0.236945	0.0969308	-0.0329857	-0.0995662	-0.0712677	0.0711553	
0.963013	-0.0803508	-0.238076	0.0973103	-0.0332827	-0.102745	-0.0710173	0.0707895	
0.962734	-0.0801652	-0.239038	0.0978606	-0.0335305	-0.105903	-0.0703745	0.0712141	
0.962522	-0.0800987	-0.239808	0.0981224	-0.0336832	-0.108817	-0.0700385	0.0704107	
0.962414	-0.0798114	-0.240251	0.0983303	-0.0337849	-0.111919	-0.0696107	0.069751	
0.962242	-0.0795408	-0.240828	0.0988158	-0.0339396	-0.115627	-0.0686237	0.0701762	
0.962218	-0.0796156	-0.241005	0.0985672	-0.0340602	-0.119496	-0.0681108	0.0694399	
0.962199	-0.0794006	-0.24109	0.0987104	-0.0340623	-0.122516	-0.0673287	0.0690363	
0.962195	-0.0793877	-0.241097	0.0987496	-0.0341032	-0.125631	-0.0665373	0.0688453	
0.962202	-0.0791774	-0.241163	0.0986872	-0.0339734	-0.129026	-0.0651699	0.0684663	
0.962146	-0.0790982	-0.241373	0.098784	-0.0339132	-0.131914	-0.0637057	0.0690245	
0.962188	-0.0789457	-0.241231	0.098842	-0.0337239	-0.135368	-0.0615052	0.0700621	
0.962128	-0.0788178	-0.241429	0.0990383	-0.0333813	-0.137284	-0.0594313	0.0701573	
0.962144	-0.0787552	-0.241358	0.0991093	-0.0329247	-0.139119	-0.0565422	0.0713863	
0.962153	-0.0791089	-0.241305	0.0988679	-0.0323171	-0.140435	-0.0534036	0.07179	
0.962143	-0.0792303	-0.2413	0.0988777	-0.0316776	-0.141237	-0.0500074	0.0730328	
0.962195	-0.0788809	-0.241236	0.0988136	-0.0309954	-0.141485	-0.0469007	0.0743728	
0.962142	-0.0788721	-0.241362	0.0990305	-0.0302119	-0.141225	-0.0431837	0.0757999	
0.9621	-0.0789486	-0.241476	0.0990998	-0.0293716	-0.140273	-0.0399788	0.0759845	
0.962043	-0.0787258	-0.241693	0.0992985	-0.0287047	-0.139791	-0.0367596	0.0778009	
0.962004	-0.0786543	-0.241759	0.0995668	-0.0278872	-0.138827	-0.0332111	0.0791354	
0.962018	-0.0787788	-0.24169	0.0995027	-0.027095	-0.137733	-0.0300487	0.0799271	
0.961992	-0.0787393	-0.241781	0.0995615	-0.0263474	-0.136738	-0.0270183	0.0808224	
0.962011	-0.0788879	-0.241678	0.0995156	-0.025404	-0.13532	-0.0231311	0.082133	
0.961966	-0.0788422	-0.241718	0.0998868	-0.0248887	-0.134512	-0.0206892	0.0834537	
0.962011	-0.0788378	-0.241562	0.0998406	-0.024229	-0.133424	-0.0180491	0.0844324	
0.961959	-0.0790691	-0.241641	0.0999587	-0.0236565	-0.132389	-0.0157379	0.0848925	
0.962029	-0.0790788	-0.241439	0.0997688	-0.0228274	-0.13106	-0.0126316	0.0856666	
0.961973	-0.0789755	-0.241609	0.09998	-0.0224304	-0.130306	-0.0108575	0.086649	
0.961982	-0.0788699	-0.241501	0.100239	-0.0212739	-0.128112	-0.00651867	0.0876579	
0.961969	-0.0790945	-0.241474	0.100253	-0.020643	-0.126865	-0.00379421	0.0888489	
0.962068	-0.0790415	-0.241195	0.100017	-0.0199188	-0.125701	-0.00111523	0.0895711	
0.962085	-0.0790788	-0.241057	0.100151	-0.0191442	-0.124327	0.00219039	0.0910092	
0.962218	-0.0789056	-0.240741	0.0997726	-0.0184591	-0.123039	0.00457126	0.0917451	
0.962224	-0.0790531	-0.240584	0.0999751	-0.0176582	-0.121505	0.00785305	0.0927743	
0.962338	-0.0790331	-0.240322	0.0995252	-0.0171038	-0.120419	0.00953954	0.0927914	
0.962371	-0.0790095	-0.240186	0.0995461	-0.0162537	-0.118794	0.012717	0.0935311	
0.962467	-0.0790189	-0.239826	0.0994847	-0.0155974	-0.117619	0.0154701	0.0947683	
0.962552	-0.0789079	-0.239572	0.0993631	-0.0147727	-0.115924	0.0185408	0.09575	
0.962608	-0.0788267	-0.239387	0.0993328	-0.0140593	-0.114403	0.0209872	0.0960368	
0.962645	-0.0790648	-0.239183	0.0992715	-0.0132302	-0.112532	0.0240181	0.0965365	
0.962744	-0.078605	-0.238943	0.0992519	-0.0125402	-0.111289	0.0267299	0.0978527	
0.962766	-0.0788337	-0.238786	0.0992401	-0.0118175	-0.10942	0.0291293	0.097815	
0.962797	-0.0788798	-0.238568	0.0994242	-0.0108302	-0.107066	0.0327689	0.0985629	
0.962883	-0.0784975	-0.238336	0.099447	-0.0102825	-0.105839	0.0347236	0.099235	
0.962912	-0.0782322	-0.238291	0.0994827	-0.00937363	-0.103574	0.0378138	0.0998552	
0.962951	-0.0782464	-0.238125	0.0995002	-0.00851802	-0.101379	0.0407661	0.100274	
0.963007	-0.0784185	-0.23794	0.0992643	-0.00785434	-0.0993719	0.0427057	0.100062	
0.963046	-0.0780998	-0.237775	0.099526	-0.00716899	-0.0974915	0.0451943	0.100839	
0.963061	-0.0780508	-0.237731	0.0995276	-0.0064269	-0.0953264	0.0474919	0.100871	
0.963143	-0.0781629	-0.237456	0.0992991	-0.00580329	-0.0932164	0.0492743	0.100745	
0.96314	-0.0782932	-0.237403	0.0993546	-0.00495349	-0.0901135	0.0513191	0.0996323	
0.96318	-0.0779314	-0.237321	0.0994472	-0.00428796	-0.0874914	0.0529695	0.0993746	
0.963168	-0.0780287	-0.237271	0.0996093	-0.00377313	-0.0851709	0.0539345	0.0982385	
0.963176	-0.077905	-0.237218	0.0997557	-0.00327731	-0.0823993	0.0549019	0.0978494	
0.963234	-0.0778415	-0.237075	0.0995784	-0.00265372	-0.0790111	0.0554308	0.0958749	
0.96323	-0.0777352	-0.237083	0.0996799	-0.0024063	-0.0767257	0.0554832	0.0953821	
0.963273	-0.0778323	-0.236965	0.0994765	-0.00206731	-0.0744428	0.0552639	0.0934185	
0.963327	-0.078274	-0.236718	0.0991911	-0.00189768	-0.0708201	0.0539533	0.091303	
0.963297	-0.0783808	-0.236747	0.0993261	-0.00179799	-0.068007	0.0527593	0.0895248	
0.963399	-0.0782992	-0.236593	0.0987672	-0.0018164	-0.0663224	0.0514643	0.0884199	
0.963452	-0.0781105	-0.236426	0.0987972	-0.00181658	-0.0626197	0.049321	0.0862342	
0.963553	-0.0777876	-0.236254	0.0984815	-0.00189854	-0.0613795	0.0481314	0.0855593	
0.96366	-0.0774988	-0.235843	0.0986475	-0.0019438	-0.0586245	0.0462758	0.0835667	
0.964032	-0.076433	-0.234908	0.0980701	-0.00210096	-0.0558586	0.0437635	0.0819449	
0.964274	-0.0756112	-0.234163	0.098115	-0.00217174	-0.0541326	0.0426515	0.08142	
0.96482	-0.0747292	-0.232531	0.0973012	-0.00226081	-0.0522794	0.0403324	0.0786528	
0.965509	-0.0723566	-0.230674	0.0966744	-0.00236117	-0.0506863	0.0388778	0.0784111	
0.96682	-0.0687139	-0.226768	0.0954643	-0.00237533	-0.0481437	0.0363761	0.0758118	
0.967604	-0.0656069	-0.224304	0.0955328	-0.00239878	-0.0465508	0.0354471	0.0755545	
0.968991	-0.0610964	-0.220112	0.0942047	-0.00235288	-0.0447062	0.0337667	0.0741043	
0.970467	-0.0557824	-0.215355	0.0932926	-0.0022927	-0.0427369	0.032557	0.0734501	
0.972269	-0.0495925	-0.209557	0.0912158	-0.00225402	-0.0411617	0.0307434	0.072276	
0.974327	-0.0403355	-0.202212	0.0903886	-0.00224187	-0.0394912	0.0294984	0.0725353	
0.976281	-0.0321921	-0.194753	0.0889392	-0.00216164	-0.0378334	0.0279517	0.0712408	
0.977959	-0.0213	-0.18746	0.0894544	-0.00206269	-0.0350268	0.0274834	0.0718041	
0.979537	-0.0113638	-0.179963	0.0893995	-0.00197432	-0.032586	0.0272667	0.0723785	
0.980954	-0.00137665	-0.172311	0.0896451	-0.0017337	-0.0294435	0.0278165	0.0719866	
0.982441	0.0068217	-0.164271	0.0881888	-0.00165212	-0.027711	0.0276697	0.0720893	
0.983421	0.0197763	-0.156565	0.0893286	-0.00161037	-0.0219377	0.029954	0.0750854	
0.984398	0.0303978	-0.148137	0.0899485	-0.00167823	-0.0176911	0.0318726	0.0768365	
0.985308	0.0399073	-0.139178	0.0905847	-0.00184662	-0.0137747	0.0337392	0.0779928	
0.98626	0.0471991	-0.130587	0.0895066	-0.00201513	-0.0108524	0.0346932	0.0785432	
0.98712	0.0523633	-0.122954	0.0879455	-0.00220801	-0.00896363	0.0347715	0.0787333	
0.988027	0.0575493	-0.114525	0.0858701	-0.0024101	-0.0064854	0.0346856	0.0783376	
0.988901	0.062325	-0.105494	0.0840361	-0.00267334	-0.00398837	0.0345973	0.0778482	
0.989627	0.0648269	-0.0991157	0.0813152	-0.00275209	-0.0026437	0.0342521	0.0773515	
0.990511	0.0679389	-0.0895196	0.0791125	-0.003031	-0.000265162	0.0340556	0.0767123	
0.99109	0.0680448	-0.0847899	0.0769545	-0.00306005	0.00169356	0.032714	0.0739575	
0.991836	0.0681664	-0.0788696	0.0734475	-0.00308905	0.00332193	0.0325006	0.0735314	
0.99273	0.0666377	-0.0721157	0.0696112	-0.0030703	0.00584871	0.0314368	0.0707548	
0.993224	0.0652081	-0.0686218	0.067417	-0.00304497	0.0075069	0.0305333	0.0686782	
0.994057	0.0626456	-0.0628114	0.0630883	-0.00291368	0.00997646	0.0304415	0.0663112	
0.994614	0.0596546	-0.0594344	0.0604328	-0.00283066	0.0119088	0.0297793	0.0641194	
0.994826	0.0592231	-0.057846	0.0588893	-0.00279949	0.0127365	0.0299611	0.0639137	
0.994895	0.0589928	-0.0573125	0.058476	-0.00276542	0.0125134	0.0299269	0.0637576	
0.994886	0.0588974	-0.0574196	0.0586215	-0.002763	0.0127725	0.0296092	0.0630612	
0.994886	0.0590288	-0.0573119	0.0585915	-0.00276197	0.0124628	0.0298235	0.0635146	
0.994885	0.0589659	-0.0573598	0.0586273	-0.00276519	0.0126842	0.02963	0.0631562	
0.994883	0.0590167	-0.0573353	0.0586346	-0.00276398	0.0126524	0.0297175	0.063222	
0.994877	0.0590594	-0.0573703	0.0586641	-0.00276521	0.0126849	0.0297302	0.0631989	
0.994886	0.0590905	-0.0573328	0.0585157	-0.00276855	0.0125537	0.0297413	0.063534	
0.994873	0.0591811	-0.0573994	0.0585647	-0.00279099	0.0126034	0.0298882	0.0639698	
0.99487	0.0590405	-0.0574559	0.0587037	-0.00278934	0.0126653	0.0297111	0.0636135	
0.99487	0.0590676	-0.0574448	0.058694	-0.00278027	0.0127198	0.0296908	0.063384	
0.994873	0.0590437	-0.0574102	0.0586929	-0.00277971	0.0126538	0.0296146	0.0633553	
0.994864	0.0589474	-0.0574897	0.0588697	-0.00278324	0.0127429	0.0294477	0.0630327	
0.994847	0.0590145	-0.0575862	0.0589959	-0.00281179	0.0127226	0.0296533	0.0636333	
0.99484	0.0589358	-0.0576838	0.0590976	-0.00280721	0.0131035	0.0293482	0.0628345	
0.99485	0.0590045	-0.057605	0.0589373	-0.00279891	0.0129314	0.0295098	0.0631416	
0.994849	0.0589144	-0.0576304	0.0590227	-0.0027831	0.0129473	0.0293017	0.062597	
